alpha,cl,cd
-180.0,0.0,0.001
-179.24928571428572,0.05705000000000059,0.001
-179.2292857142857,0.05856988582302704,0.001
-179.14285714285714,0.06513796384395926,0.001
-179.1307142857143,0.06606075166508021,0.001
-179.12785714285712,0.06627787821122963,0.001
-178.49857142857144,0.11409999999999926,0.001
-178.45857142857145,0.11713977164605008,0.001
-178.2857142857143,0.13027592768791496,0.001
-178.26142857142855,0.13212150333016343,0.001
-178.2557142857143,0.13255575642245362,0.001
-177.74785714285716,0.17114999999999986,0.001
-177.68785714285715,0.175709657469077,0.001
-177.42857142857142,0.19541389153187574,0.001
-177.39214285714286,0.19818225499524292,0.001
-177.38357142857143,0.19883363463368253,0.001
-176.99714285714285,0.22820000000000043,0.001
-176.91714285714286,0.23427954329210207,0.001
-176.57142857142856,0.26055185537583403,0.001
-176.52285714285713,0.26424300666032446,0.001
-176.51142857142855,0.2651115128449113,0.001
-176.24642857142857,0.285250000000001,0.001
-176.14642857142857,0.2928494291151289,0.001
-175.71428571428572,0.32568981921979,0.001
-175.65357142857144,0.3303037583254035,0.001
-175.6392857142857,0.33138939105613757,0.001
-175.49571428571429,0.3422999999999997,0.001
-175.3757142857143,0.35141931493815215,0.001
-174.85714285714286,0.39082778306374893,0.001
-174.78428571428572,0.39636450999048567,0.001
-174.76714285714286,0.3976672692673649,0.001
-174.745,0.3993500000000002,0.001
-174.60500000000002,0.4099892007611788,0.001
-174.00000000000003,0.4559657469077042,0.001
-173.9942857142857,0.45640000000000086,0.001
-173.915,0.46242526165556624,0.0013688282853290745
-173.895,0.4639451474785906,0.0014618660509975985
-173.8342857142857,0.46855908658420636,0.0017443021253488525
-173.24357142857144,0.5134499999999995,0.004492238989917973
-173.14285714285714,0.5211037107516658,0.0051454319688535545
-173.06357142857144,0.527128972407231,0.00565964771822821
-173.0457142857143,0.5284860133206464,0.005775462076195464
-173.02285714285713,0.53022302568982,0.005923704454393712
-172.49285714285713,0.5705000000000001,0.00936107459886262
-172.29285714285714,0.5856988582302565,0.010791454973184823
-172.28571428571428,0.5862416745956235,0.010842539986553545
-172.17642857142854,0.5945467649857297,0.011624140691094067
-172.1507142857143,0.5965009039010464,0.011808046739221022
-171.74214285714285,0.6275500000000008,0.014730109503908018
-171.52214285714285,0.6442687440532829,0.016449037482922316
-171.42857142857144,0.65137963843958,0.017180139967502922
-171.30714285714285,0.660607516650809,0.018128898916959055
-171.27857142857144,0.6627787821122728,0.018352136316830903
-170.99142857142854,0.6846000000000013,0.020595672185544693
-170.75142857142856,0.7028386298763085,0.02262832174588856
-170.57142857142858,0.7165176022835383,0.024152808916146396
-170.43785714285715,0.7266682683158887,0.025284075189314057
-170.40642857142856,0.7290566603235021,0.025550255488883088
-170.2407142857143,0.74165,0.02695375161388243
