alpha,cl,cd
-180.0,0.0,0.001
-179.21928571428572,0.05070846839546104,0.001
-179.14285714285714,0.05567260940032371,0.001
-179.1357142857143,0.05613654781199186,0.001
-179.1342857142857,0.05622933549432697,0.001
-179.1185714285714,0.05725000000000022,0.001
-178.4385714285714,0.10141693679092535,0.001
-178.2857142857143,0.11134521880064732,0.001
-178.27142857142857,0.11227309562398734,0.001
-178.26857142857142,0.11245867098865571,0.001
-178.23714285714286,0.11450000000000043,0.001
-177.65785714285715,0.15212540518638495,0.001
-177.42857142857142,0.16701782820097294,0.001
-177.40714285714284,0.16840964343598108,0.001
-177.40285714285713,0.1686880064829827,0.001
-177.35571428571427,0.17175000000000062,0.001
-176.87714285714287,0.20283387358184607,0.001
-176.57142857142856,0.2226904376012968,0.001
-176.54285714285714,0.2245461912479731,0.001
-176.53714285714284,0.22491734197730984,0.001
-176.4742857142857,0.22899999999999915,0.001
-176.09642857142856,0.25354234197730985,0.001
-175.71428571428572,0.27836304700162035,0.001
-175.67857142857144,0.2806827390599667,0.001
-175.67142857142858,0.28114667747163674,0.001
-175.59285714285716,0.28624999999999945,0.001
-175.31571428571428,0.30425081037277196,0.001
-174.85714285714286,0.33403565640194427,0.001
-174.8142857142857,0.3368192868719624,0.001
-174.8057142857143,0.33737601296596376,0.001
-174.71142857142857,0.3434999999999996,0.001
-174.535,0.3549592787682333,0.001
-174.00000000000003,0.3897082658022676,0.001
-173.95,0.39295583468395584,0.001
-173.94,0.3936053484602924,0.001
-173.83,0.40074999999999983,0.001
-173.75428571428571,0.40566774716369586,0.001
-173.14285714285714,0.4453808752025935,0.001
-173.0857142857143,0.44909238249594796,0.001
-173.0742857142857,0.44983468395461956,0.001
-172.97357142857143,0.45637621555915686,0.001
-172.94857142857143,0.458,0.001
-172.28571428571428,0.5010534846029173,0.001
-172.22142857142856,0.5052289303079417,0.001
-172.20857142857142,0.5060640194489466,0.001
-172.19285714285712,0.5070846839546198,0.001
-172.06714285714284,0.5152500000000003,0.001
-171.42857142857144,0.5567260940032405,0.0058511472068045415
-171.41214285714284,0.5577931523500822,0.005975953007427292
-171.35714285714283,0.5613654781199369,0.006393781122554826
-171.34285714285713,0.562293354943275,0.006502307905704754
-171.18571428571428,0.5725000000000005,0.007696102520354603
-170.6314285714286,0.608501620745542,0.012346118464004213
-170.57142857142858,0.6123987034035647,0.012849470705327146
-170.49285714285713,0.6175020259319293,0.013508622449916855
-170.47714285714284,0.6185226904376024,0.013640452798834846
-170.30428571428573,0.629749999999999,0.015090586636931542
-169.85071428571428,0.6592100891410049,0.019243630521023073
-169.71428571428572,0.6680713128038885,0.020492813799544863
-169.62857142857143,0.673638573743921,0.021277640990239318
-169.61142857142858,0.6747520259319275,0.02143460642837821
-169.42285714285714,0.6869999999999992,0.023161226247906008
-169.07,0.7099185575364666,0.02665974272669397
-168.85714285714286,0.7237439222042134,0.028770183841428276
-168.7642857142857,0.7297751215559162,0.029690846072688383
-168.74571428571429,0.7309813614262559,0.02987497851894029
-168.54142857142858,0.7442499999999994,0.031900435427712134
-168.0,0.7794165316045378,0.03767423603208344
-167.89999999999998,0.7859116693679103,0.03874063719911794
-167.88,0.7872106969205833,0.0389539174325246
-167.66,0.8014999999999997,0.04129999999999995
-163.42214285714286,0.7173948499748403,0.09760361384288102
-162.42857142857144,0.6976762820184953,0.11080407345108033
-162.33571428571426,0.6958334252001445,0.1120377612649313
-162.31714285714284,0.6954648538364746,0.11228449882770127
-162.11285714285714,0.6914105688361047,0.11499861201817205
-157.77428571428572,0.6661874086797482,0.19062260412269605
-156.85714285714286,0.6608554136779764,0.2066089732142683
-156.77142857142857,0.6603570963880913,0.20810302640039657
-156.75428571428571,0.6602574329301142,0.20840183703762225
-156.5657142857143,0.6591611348923668,0.211688754047104
-152.12642857142856,0.6526199530752462,0.3045971574425723
-151.2857142857143,0.6513811805895261,0.32219220020950096
-151.20714285714286,0.6512654074600195,0.32383659672977516
-151.19142857142856,0.6512422528341182,0.3241654760338301
-151.01857142857145,0.6509875519492038,0.32778314837843175
