alpha,cl,cd
-180.0,0.0,0.001
-179.24928571428572,0.04970012325390343,0.001
-179.2292857142857,0.05102419884963133,0.001
-179.14285714285714,0.05674609695973813,0.001
-179.1307142857143,0.057549999999999546,0.001
-179.12785714285712,0.057739153656534516,0.001
-178.49857142857144,0.09940024650780535,0.001
-178.45857142857145,0.10204839769925916,0.001
-178.2857142857143,0.11349219391947235,0.001
-178.26142857142855,0.11510000000000077,0.001
-178.2557142857143,0.11547830731306319,0.0010080411802312905
-177.74785714285716,0.1491003697617082,0.0017227010732919512
-177.68785714285715,0.15307259654889,0.001807133465721061
-177.42857142857142,0.1702382908792123,0.0021720020187183057
-177.39214285714286,0.1726500000000003,0.0022232645426931027
-177.38357142857143,0.1732174609695977,0.0022470578274926757
-176.99714285714285,0.19880049301561267,0.003319738417206757
-176.91714285714286,0.20409679539852033,0.003541809075336055
-176.57142857142856,0.2269843878389487,0.004501471562252203
-176.52285714285713,0.2301999999999999,0.004636300176116425
-176.51142857142855,0.2309566146261304,0.004677038581735345
-176.24642857142857,0.24850061626951508,0.0056216603620231976
-176.14642857142857,0.2551209942481508,0.005978121411188423
-175.71428571428572,0.2837304847986848,0.007518542373652494
-175.65357142857144,0.2877499999999994,0.007734965153502813
-175.6392857142857,0.28869576828266297,0.007797108819700783
-175.49571428571429,0.29820073952341847,0.008421652664989489
-175.3757142857143,0.30614519309778015,0.00894365946105162
-174.85714285714286,0.3404765817584227,0.011199474544034933
-174.78428571428572,0.3453000000000006,0.011516407241644159
-174.76714285714286,0.3464349219391954,0.011604375790330076
-174.745,0.34790086277732163,0.011718001832382693
-174.60500000000002,0.35716939194741093,0.012436411646650911
-174.00000000000003,0.39722267871815725,0.015540968344024533
-173.9942857142857,0.3976009860312253,0.015570291193586747
-173.915,0.40285000000000015,0.015977145731259038
-173.895,0.40417407559572616,0.016095310077589645
-173.8342857142857,0.40819359079704265,0.016454023271808043
-173.24357142857144,0.4473011092851268,0.01994409164379006
-173.14285714285714,0.4539687756778972,0.02053913353066984
-173.06357142857144,0.4592177896466722,0.021007570760766536
-173.0457142857143,0.4603999999999998,0.021113074641418938
-173.02285714285713,0.46191322925226075,0.02126574887269452
-172.49285714285713,0.4970012325390308,0.024805882610393976
-172.29285714285714,0.5102419884963018,0.02614178213405407
-172.28571428571428,0.5107148726376335,0.02618949283132771
-172.17642857142854,0.517950000000001,0.02691946649961357
-172.1507142857143,0.5196523829087913,0.027110899833218162
-171.74214285714285,0.5467013557929334,0.030152562800494425
-171.52214285714285,0.5612661873459328,0.03179038132133546
-171.42857142857144,0.5674609695973695,0.03248698595195276
-171.30714285714285,0.5755000000000006,0.03339097669397559
-171.27857142857144,0.5773915365653239,0.033625345525518074
-170.99142857142854,0.5964014790468387,0.03598075228252183
-170.75142857142856,0.612290386195564,0.03794945046747977
-170.57142857142858,0.6242070665571076,0.039425974106198164
-170.43785714285715,0.63305,0.040521648393659966
-170.40642857142856,0.6351306902218583,0.04080304844635046
-170.2407142857143,0.6461016023007398,0.04228679417871744
-169.9807142857143,0.6633145850451925,0.04461474006915539
-169.71428571428572,0.6809531635168441,0.04700024506128013
-169.56857142857143,0.6905999999999995,0.04830491803284435
-169.5342857142857,0.692869843878391,0.04863735661902548
-169.48999999999998,0.6958017255546436,0.049066756459509
-169.21,0.7143387838948229,0.051781671579985665
-168.85714285714286,0.7376992604765817,0.05520301869609694
-168.6992857142857,0.7481500000000009,0.056733621353304696
-168.66214285714287,0.7506089975349216,0.05712100975891516
-168.0,0.7944453574363183,0.0640269530666281
-167.82999999999998,0.8057000000000003,0.06580000000000007
-167.79,0.8048813147775223,0.06632134411677948
-163.81214285714285,0.7234659932778669,0.11816715458722796
-163.55214285714288,0.7181445393317598,0.1215558913462943
-162.42857142857144,0.6951482562075079,0.1362000751979761
-162.27071428571426,0.691917373454513,0.1382575225159815
-162.23357142857142,0.6916958030895726,0.13889490111836464
-158.1342857142857,0.6672421045435434,0.20923943571603043
-157.8942857142857,0.6658104191085432,0.21335788206989292
-156.85714285714286,0.6596234927644355,0.23115545381336894
-156.71142857142857,0.6587542551788997,0.23365593909964258
-156.67714285714285,0.6587032244055371,0.23436369048554645
-152.45642857142857,0.6524211235763688,0.3214908350544184
-152.23642857142858,0.6520936761139584,0.3260322397806348
-151.2857142857143,0.6506786352942557,0.34565759591892664
-151.15214285714285,0.6504798279063636,0.34841487735984433
-151.12071428571429,0.6504552703057019,0.34914875256460076
-146.77857142857144,0.6470624145233835,0.4505402836944977
-146.57857142857145,0.6469061388828096,0.45521039863385776
-145.71428571428572,0.6462308048646149,0.47539196676466505
-145.59285714285713,0.646135923225695,0.47822739369213435
-145.56428571428572,0.6460828628677447,0.4789468810388244
-141.1007142857143,0.637793508446955,0.5913487917755402
-140.9207142857143,0.637459228191868,0.5958815620596902
-140.14285714285714,0.6360146599466704,0.6154696050733383
-140.0335714285714,0.6358117040775103,0.6182216441744297
-140.00785714285715,0.6357123970279598,0.6188919764572778
-135.42285714285714,0.6180053983872538,0.7384159465574486
-135.26285714285714,0.6173874878567166,0.742586902984063
-134.57142857142858,0.6147172316354667,0.7606113932562181
-134.4742857142857,0.6143420716704976,0.7631437596580914
-134.45142857142855,0.6141973241785508,0.7637375103473539
-129.745,0.5843929109149099,0.885994488208201
-129.60500000000002,0.5835063325267367,0.8896312111799303
-129.00000000000003,0.5796750473492738,0.9053470497363327
-128.915,0.5791367676135969,0.9075550601120267
-128.895,0.5789574154761667,0.9080532577295262
-124.06714285714285,0.5356630905871869,1.0283146040395907
-123.94714285714286,0.5345869777626051,1.0313037897445898
-123.42857142857143,0.5299366330563764,1.0442213422554802
-123.35571428571427,0.5292832788414515,1.0460362050049445
-123.33857142857143,0.5290853891749463,1.046428920650261
-118.38928571428572,0.4719529933742724,1.1598092000836089
-118.28928571428573,0.47079863698632407,1.162100041347957
-117.85714285714286,0.4658101683098328,1.171999748240319
-117.79642857142855,0.4651093090742924,1.1733906161508167
-117.78214285714287,0.46491097037701706,1.1736770067986835
-112.71142857142857,0.39451064977895706,1.2753313672592685
-112.63142857142857,0.3933999530742124,1.276935154887327
-112.28571428571429,0.38860015660013714,1.2838658085657213
-112.23714285714286,0.38792580502939916,1.284839536768471
-112.22571428571428,0.3877447261221126,1.285027355075497
-107.03357142857143,0.30547831505554807,1.3703555596861017
-106.97357142857143,0.30452765079229427,1.3713416057979866
-106.71428571428571,0.30041942308323333,1.375602733638632
-106.67785714285714,0.2998422340662578,1.3762014044922763
-106.66928571428572,0.2996938593370378,1.3763060131014566
-101.35571428571428,0.20771389178125488,1.4411546334092569
-101.31571428571428,0.207021476378227,1.441642806918766
-101.14285714285715,0.20402925267228567,1.4437524138705722
-101.11857142857143,0.2036088576061615,1.444048804929917
-101.11285714285714,0.20350489573613842,1.4440917583505104
-95.67785714285715,0.10462416211053661,1.4849458305124683
-95.65785714285715,0.10426029556545627,1.4850961674845453
-95.57142857142857,0.10268787228135855,1.4857458379710216
-95.5592857142857,0.10246695330755963,1.4858371139897828
-95.55642857142858,0.10241429137601299,1.4858443928724812
-90.0,6.429395695523604e-17,1.5
-84.44357142857142,-0.10241429137601298,1.4858443928724812
-84.4407142857143,-0.10246695330755963,1.4858371139897828
-84.42857142857143,-0.10268787228135855,1.4857458379710216
-84.34214285714286,-0.10426029556545602,1.4850961674845455
-84.32214285714285,-0.10462416211053661,1.4849458305124683
-78.88714285714286,-0.20350489573613842,1.4440917583505104
-78.88142857142857,-0.2036088576061615,1.444048804929917
-78.85714285714286,-0.20402925267228544,1.4437524138705722
-78.68428571428572,-0.207021476378227,1.441642806918766
-78.64428571428572,-0.20771389178125488,1.4411546334092569
-73.33071428571428,-0.29969385933703785,1.3763060131014566
-73.32214285714286,-0.2998422340662578,1.3762014044922763
-73.28571428571429,-0.30041942308323333,1.375602733638632
-73.02642857142857,-0.30452765079229427,1.3713416057979866
-72.96642857142857,-0.30547831505554807,1.3703555596861017
-67.77428571428572,-0.3877447261221126,1.285027355075497
-67.76285714285714,-0.38792580502939916,1.284839536768471
-67.71428571428572,-0.3886001566001369,1.2838658085657215
-67.36857142857143,-0.3933999530742124,1.276935154887327
-67.28857142857143,-0.39451064977895706,1.2753313672592685
-62.21785714285714,-0.4649109703770168,1.173677006798684
-62.20357142857143,-0.4651093090742926,1.1733906161508165
-62.142857142857146,-0.4658101683098327,1.1719997482403195
-61.710714285714296,-0.4707986369863238,1.1621000413479576
-61.61071428571429,-0.47195299337427227,1.1598092000836093
-56.66142857142857,-0.5290853891749461,1.0464289206502615
-56.644285714285715,-0.5292832788414515,1.0460362050049445
-56.57142857142857,-0.5299366330563763,1.0442213422554805
-56.05285714285714,-0.5345869777626049,1.0313037897445905
-55.93285714285714,-0.5356630905871868,1.028314604039591
-51.105000000000004,-0.5789574154761665,0.9080532577295266
-51.085,-0.5791367676135969,0.9075550601120267
-51.0,-0.5796750473492736,0.9053470497363337
-50.395,-0.5835063325267366,0.889631211179931
-50.254999999999995,-0.5843929109149099,0.8859944882082013
-45.54857142857143,-0.614197324178551,0.7637375103473537
-45.52571428571429,-0.6143420716704976,0.7631437596580918
-45.42857142857143,-0.6147172316354665,0.7606113932562187
-44.73714285714286,-0.6173874878567165,0.7425869029840633
-44.57714285714285,-0.6180053983872538,0.7384159465574487
-39.99214285714286,-0.6357123970279597,0.618891976457278
-39.96642857142857,-0.6358117040775103,0.6182216441744293
-39.85714285714286,-0.6360146599466703,0.6154696050733384
-39.07928571428572,-0.637459228191868,0.5958815620596908
-38.89928571428572,-0.637793508446955,0.5913487917755409
-34.43571428571429,-0.6460828628677446,0.4789468810388249
-34.40714285714286,-0.646135923225695,0.47822739369213435
-34.28571428571429,-0.6462308048646149,0.4753919667646657
-33.42142857142857,-0.6469061388828096,0.45521039863385854
-33.221428571428575,-0.6470624145233835,0.45054028369449833
-28.87928571428572,-0.6504552703057019,0.3491487525646011
-28.847857142857144,-0.6504798279063636,0.34841487735984433
-28.71428571428572,-0.6506786352942557,0.3456575959189273
-27.763571428571424,-0.6520936761139584,0.3260322397806349
-27.543571428571425,-0.6524211235763688,0.32149083505441856
-23.322857142857146,-0.6587032244055371,0.23436369048554662
-23.288571428571437,-0.6587542551788997,0.23365593909964288
-23.142857142857142,-0.6596234927644355,0.2311554538133692
-22.10571428571429,-0.6658104191085432,0.21335788206989292
-21.86571428571428,-0.6672421045435435,0.20923943571603046
-17.76642857142858,-0.6916958030895723,0.13889490111836494
-17.729285714285716,-0.6919173734545129,0.13825752251598136
-17.57142857142858,-0.6951482562075068,0.13620007519797658
-16.447857142857153,-0.7181445393317585,0.12155589134629491
-16.187857142857144,-0.7234659932778664,0.11816715458722796
-12.21,-0.8048813147775218,0.06632134411677952
-12.17,-0.8057,0.0658
-12.000000000000002,-0.7922646993318486,0.06495946547884188
-11.714285714285715,-0.7696843620744511,0.0635468024180719
-11.52857142857143,-0.7550071428571429,0.06262857142857142
-11.455,-0.749192706013363,0.062264810690423146
-11.428571428571429,-0.7471040248170537,0.06213413935730193
-11.285714285714286,-0.735813856188355,0.06142780782691695
-11.142857142857144,-0.7245236875596565,0.06072147629653197
-10.887142857142857,-0.7043142857142857,0.05945714285714285
-10.857142857142858,-0.701943350302259,0.059308813235762
-10.79,-0.6966369710467705,0.058976837416481055
-10.700000000000001,-0.6895241648106905,0.058531848552338527
-10.571428571428571,-0.6793630130448615,0.057896150174992035
-10.51,-0.6745082405345211,0.05759242761692649
-10.369285714285715,-0.6633874244352529,0.05689669105949729
-10.318571428571428,-0.6593794145720647,0.05664594336621061
-10.285714285714286,-0.6567826757874642,0.056483487114222075
-10.245714285714286,-0.6536214285714285,0.05628571428571427
-10.127142857142857,-0.6442505886096086,0.05569945911549474
-10.000000000000002,-0.6342023385300669,0.055070824053452115
-9.948571428571428,-0.6301378778237352,0.054816544702513514
-9.945,-0.6298556236080178,0.05479888641425389
-9.935714285714285,-0.6291217626471524,0.05475297486477886
-9.857142857142858,-0.6229121699013682,0.05436449252306713
-9.744285714285713,-0.6139929366846961,0.053806490614062986
-9.714285714285714,-0.6116220012726694,0.05365816099268214
-9.604285714285714,-0.6029285714285715,0.05311428571428571
-9.552857142857142,-0.5988641107222399,0.05286000636334712
-9.527857142857144,-0.5968883312122177,0.05273639834552975
-9.428571428571429,-0.5890416640152721,0.05224549793191218
-9.361428571428572,-0.5837352847597838,0.05191352211263124
-9.190000000000001,-0.5701870824053453,0.05106592427616926
-9.169999999999998,-0.5686064587973273,0.05096703786191535
-9.142857142857144,-0.5664613267578748,0.050832834871142214
-9.142857142857142,-0.5664613267578746,0.05083283487114221
-9.107142857142856,-0.5636387846006998,0.05065625198854596
-8.97857142857143,-0.5534776328348712,0.05002055361119948
-8.962857142857144,-0.5522357142857144,0.049942857142857136
-8.857142857142858,-0.5438809895004773,0.04942017181037225
-8.787142857142857,-0.5383488068724149,0.0490740693604836
-8.686428571428571,-0.5303892379891822,0.048576105631562186
-8.595714285714285,-0.5232199809099586,0.04812758510976772
-8.571428571428571,-0.5213006522430798,0.04800750874960228
-8.435,-0.5105185412026726,0.047332962138084626
-8.428571428571429,-0.5100104836143812,0.0473011772192173
-8.404285714285715,-0.5080911549475023,0.047181100859051854
-8.321428571428571,-0.5015428571428571,0.04677142857142856
-8.265714285714285,-0.49713969137766456,0.04649595927457842
-8.212857142857143,-0.49296232898504605,0.04623461660833598
-8.0,-0.47613997772828504,0.04518218262806235
-7.845000000000001,-0.463890144766147,0.04441581291759465
-7.829999999999999,-0.4627046770601335,0.04434164810690422
-7.714285714285714,-0.45355964047088765,0.04376951956729239
-7.68,-0.4508499999999999,0.04359999999999999
-7.424285714285714,-0.4306405981546293,0.04233566656061088
-7.038571428571429,-0.4001571428571429,0.040428571428571425
-7.003571428571429,-0.39739105154311166,0.040255520203627104
-7.0,-0.3971087973273942,0.040237861915367476
-6.925,-0.39118145879732735,0.03986703786191536
-6.582857142857143,-0.3641415049315939,0.03817537384664333
-6.397142857142858,-0.34946428571428567,0.03725714285714286
-6.34,-0.34494821826280614,0.03697461024498886
-6.285714285714286,-0.34065795418390066,0.036706204263442566
-6.17,-0.33151291759465473,0.03613407572383073
-6.162142857142857,-0.33089195832007634,0.03609522748965956
-6.000000000000001,-0.3180776169265034,0.03529354120267261
-5.755714285714286,-0.2987714285714286,0.03408571428571429
-5.741428571428571,-0.29764241170855865,0.03401508113267579
-5.571428571428571,-0.2842071110404072,0.033174546611517655
-5.415,-0.2718443763919821,0.0324011135857461
-5.114285714285715,-0.24807857142857137,0.030914285714285714
-5.0,-0.2390464365256124,0.030349220489977725
-4.9,-0.23114331848552333,0.02985478841870824
-4.857142857142857,-0.22775626789691367,0.02964288895959274
-4.79,-0.22244988864142531,0.0293109131403118
-4.659999999999999,-0.21217583518930946,0.028668151447661463
-4.472857142857143,-0.19738571428571428,0.027742857142857142
-4.142857142857143,-0.1713054247534203,0.026111231307667834
-4.0,-0.16001525612472156,0.025404899777282847
-3.9050000000000002,-0.15250729398663698,0.024935189309576836
-3.4285714285714275,-0.11485458160992673,0.022579573655742913
-3.28,-0.10311280623608017,0.021844988864142538
-3.27,-0.10232249443207128,0.02179554565701559
-3.19,-0.096,0.0214
-3.1499999999999995,-0.09195375722543347,0.021365317919075144
-3.0000000000000004,-0.07678034682080931,0.021235260115606936
-2.0,0.024375722543352588,0.02036820809248555
-1.8500000000000003,0.03954913294797682,0.02023815028901734
-1.76,0.04865317919075143,0.020160115606936417
-1.64,0.06079190751445085,0.02005606936416185
-1.46,0.079,0.0199
-1.0,0.1294516129032258,0.01970215053763441
-0.22,0.21499999999999997,0.019366666666666667
-0.21000000000000002,0.2160967741935484,0.01936236559139785
-0.13,0.2248709677419355,0.019327956989247313
0.0,0.23912903225806448,0.019272043010752686
0.4,0.283,0.0191
1.0,0.34990265486725664,0.019365486725663714
1.3,0.3833539823008849,0.019498230088495574
1.38,0.3922743362831858,0.01953362831858407
1.53,0.409,0.0196
1.54,0.4101184210526316,0.019605921052631578
2.0,0.4615657894736842,0.01987828947368421
2.82,0.5532763157894737,0.020363815789473685
2.84,0.5555131578947368,0.020375657894736842
2.97,0.5700526315789474,0.020452631578947368
3.0000000000000004,0.5734078947368422,0.020470394736842108
3.05,0.579,0.0205
4.0,0.6792777777777778,0.0205
4.35,0.7162222222222222,0.0205
4.43,0.7246666666666666,0.0205
4.44,0.7257222222222223,0.0205
4.67,0.75,0.0205
5.0,0.7820896551724138,0.020704827586206898
5.95,0.8744689655172414,0.02129448275862069
5.97,0.8764137931034482,0.021306896551724137
5.98,0.8773862068965518,0.02131310344827586
6.000000000000001,0.8793310344827587,0.02132551724137931
6.12,0.891,0.0214
7.0,0.9698571428571428,0.021457142857142855
7.47,1.0119740259740257,0.021487662337662337
7.499999999999999,1.0146623376623374,0.02148961038961039
7.5600000000000005,1.0200389610389609,0.02149350649350649
7.660000000000001,1.029,0.0215
8.0,1.0541393939393937,0.02199454545454545
9.0,1.128078787878788,0.02344909090909091
9.03,1.1302969696969696,0.023492727272727273
9.21,1.1436060606060607,0.023754545454545455
9.31,1.151,0.0239
10.0,1.1657132352941175,0.029074999999999997
10.51,1.1765882352941175,0.0329
10.56,1.1776544117647059,0.033275
10.67,1.18,0.0341
10.79,1.17768,0.03663599999999998
11.0,1.1736199999999999,0.041074
12.000000000000002,1.1542866666666667,0.06220733333333337
12.17,1.151,0.0658
12.21,1.149830449682174,0.06632134411677952
16.187857142857144,1.0335228475398093,0.11816715458722796
16.447857142857142,1.025920770473941,0.12155589134629477
17.571428571428573,0.9930689374392956,0.1362000751979765
17.729285714285716,0.9884533906493042,0.13825752251598136
17.76642857142857,0.988136861556532,0.13889490111836475
21.865714285714283,0.9532030064907763,0.2092394357160305
22.105714285714285,0.9511577415836332,0.2133578820698928
23.142857142857142,0.942319275377765,0.23115545381336916
23.28857142857143,0.9410775073984282,0.23365593909964272
23.322857142857146,0.9410046062936244,0.2343636904855466
27.543571428571433,0.93203017653767,0.32149083505441867
27.763571428571428,0.931562394448512,0.326032239780635
28.71428571428572,0.9295409075632225,0.3456575959189273
28.847857142857144,0.929256897009091,0.34841487735984433
28.879285714285714,0.9292218147224315,0.34914875256460093
33.221428571428575,0.924374877890548,0.45054028369449833
33.42142857142857,0.9241516269754423,0.45521039863385854
34.285714285714285,0.9231868640923071,0.47539196676466555
34.40714285714285,0.9230513188938501,0.4782273936921342
34.43571428571428,0.9229755183824925,0.4789468810388247
38.89928571428572,0.91113358349565,0.5913487917755409
39.07928571428571,0.9106560402740971,0.5958815620596906
39.857142857142854,0.9085923713523861,0.6154696050733381
39.96642857142857,0.9083024343964433,0.6182216441744293
39.99214285714285,0.9081605671827996,0.6188919764572779
44.57714285714286,0.8828648548389338,0.7384159465574488
44.73714285714286,0.8819821255095951,0.7425869029840632
45.42857142857143,0.8781674737649523,0.7606113932562186
45.52571428571428,0.8776315309578537,0.7631437596580914
45.54857142857143,0.8774247488265013,0.7637375103473536
50.255,0.8348470155927284,0.8859944882082014
50.394999999999996,0.8335804750381953,0.8896312111799307
50.99999999999999,0.8281072104989624,0.9053470497363335
51.084999999999994,0.8273382394479958,0.9075550601120265
51.105000000000004,0.8270820221088095,0.9080532577295266
55.932857142857145,0.765232986553124,1.0283146040395912
56.05285714285714,0.7636956825180071,1.0313037897445905
56.57142857142857,0.7570523329376805,1.0442213422554807
56.64428571428571,0.7561189697735025,1.0460362050049445
56.661428571428566,0.7558362702499233,1.0464289206502615
61.61071428571429,0.6742185619632463,1.1598092000836093
61.71071428571428,0.6725694814090344,1.1621000413479574
62.14285714285713,0.6654430975854756,1.171999748240319
62.20357142857142,0.6644418701061325,1.1733906161508163
62.21785714285714,0.664158529110024,1.173677006798684
67.28857142857142,0.5635866425413676,1.2753313672592683
67.36857142857143,0.5619999329631606,1.276935154887327
67.71428571428571,0.5551430808573388,1.2838658085657213
67.76285714285714,0.5541797214705703,1.284839536768471
67.77428571428571,0.553921037317304,1.2850273550754967
72.96642857142857,0.43639759293649727,1.3703555596861017
73.02642857142858,0.4350395011318487,1.3713416057979868
73.28571428571429,0.42917060440461907,1.375602733638632
73.32214285714286,0.4283460486660826,1.3762014044922763
73.33071428571428,0.4281340847671969,1.3763060131014566
78.64428571428572,0.2967341311160784,1.441154633409257
78.68428571428572,0.29574496625461,1.4416428069187661
78.85714285714286,0.2914703609604078,1.4437524138705724
78.88142857142856,0.29086979658023104,1.444048804929917
78.88714285714286,0.2907212796230549,1.4440917583505106
84.32214285714285,0.149463088729338,1.4849458305124685
84.34214285714285,0.14894327937922322,1.4850961674845455
84.42857142857143,0.14669696040194075,1.4857458379710218
84.44071428571428,0.14638136186794268,1.4858371139897828
84.44357142857142,0.14630613053716138,1.4858443928724812
90.0,9.184850993605148e-17,1.5
95.55642857142858,-0.10241429137601299,1.4858443928724812
95.5592857142857,-0.10246695330755963,1.4858371139897828
95.57142857142857,-0.10268787228135855,1.4857458379710216
95.65785714285715,-0.10426029556545627,1.4850961674845453
