alpha,cl,cd
-180.0,0.0,0.001
-179.24928571428572,0.06220168333333327,0.001
-179.2292857142857,0.06385881666666746,0.001
-179.14285714285714,0.07102000000000071,0.001
-179.1307142857143,0.07202611666666546,0.001
-179.12785714285712,0.07226285000000195,0.001
-178.49857142857144,0.12440336666666671,0.001
-178.45857142857145,0.12771763333333275,0.001
-178.2857142857143,0.14203999999999928,0.001
-178.26142857142855,0.14405223333333578,0.001
-178.2557142857143,0.1445256999999993,0.001
-177.74785714285716,0.18660504999999855,0.001
-177.68785714285715,0.19157644999999862,0.001
-177.42857142857142,0.21306,0.001
-177.39214285714286,0.21607834999999895,0.001
-177.38357142857143,0.21678854999999897,0.001
-176.99714285714285,0.2488067333333333,0.001
-176.91714285714286,0.2554352666666654,0.001
-176.57142857142856,0.2840800000000007,0.001
-176.52285714285713,0.2881044666666668,0.001
-176.51142857142855,0.28905140000000096,0.001
-176.24642857142857,0.3110084166666667,0.001
-176.14642857142857,0.3192940833333329,0.001
-175.71428571428572,0.3550999999999993,0.001
-175.65357142857144,0.3601305833333325,0.001
-175.6392857142857,0.3613142500000007,0.001
-175.49571428571429,0.3732101000000001,0.001
-175.3757142857143,0.38315289999999813,0.001
-174.85714285714286,0.42612,0.001
-174.78428571428572,0.4321567000000003,0.001
-174.76714285714286,0.4335771000000003,0.001
-174.745,0.43541178333333336,0.001
-174.60500000000002,0.44701171666666567,0.001
-174.00000000000003,0.4971399999999986,0.001
-173.9942857142857,0.49761346666666917,0.001
-173.915,0.5041828166666681,0.001
-173.895,0.5058399499999998,0.001
-173.8342857142857,0.5108705333333352,0.001
-173.24357142857144,0.5598151499999979,0.001
-173.14285714285714,0.5681599999999992,0.001
-173.06357142857144,0.5747293499999984,0.001
-173.0457142857143,0.5762089333333313,0.001
-173.02285714285713,0.5781027999999997,0.001
-172.49285714285713,0.6220168333333334,0.001
-172.29285714285714,0.6385881666666658,0.001
-172.28571428571428,0.63918,0.001
-172.17642857142854,0.6482350500000016,0.001
-172.1507142857143,0.6503656499999994,0.001
-171.74214285714285,0.6842185166666668,0.001
-171.52214285714285,0.7024469833333336,0.001
-171.42857142857144,0.7101999999999986,0.001
-171.30714285714285,0.7202611666666673,0.0010259419211155196
-171.27857142857144,0.7226284999999991,0.0010320459025544603
-170.99142857142854,0.7464202000000025,0.001093390916015862
-170.75142857142856,0.7663058000000009,0.0011446643601029924
-170.57142857142858,0.7812199999999992,0.0011831194431683387
-170.43785714285715,0.7922872833333326,0.0023784884373790846
-170.40642857142856,0.794891350000001,0.0026597517301347336
-170.2407142857143,0.8086218833333334,0.0041427763646634565
-169.9807142857143,0.8301646166666661,0.006469590877458618
-169.71428571428572,0.85224,0.008853936518317528
-169.56857142857143,0.8643134000000001,0.010266310314627113
-169.5342857142857,0.8671542000000025,0.010598633560817878
-169.48999999999998,0.8708235666666684,0.011027884420480505
-169.21,0.8940234333333322,0.013741857597702477
-168.85714285714286,0.9232599999999984,0.017162017673079517
-168.6992857142857,0.936339516666666,0.018808096084954127
-168.66214285714287,0.939417049999998,0.019195408652453824
-168.0,0.9942799999999993,0.0260999999999999
-167.82999999999998,0.9887474944615078,0.028322921253415078
-167.79,0.9874457284524514,0.028845961548336144
-163.81214285714285,0.8579897480160814,0.08086045087719321
-163.55214285714288,0.8495282689572141,0.0842602127941803
-162.42857142857144,0.812962591595675,0.09895204107830542
-162.27071428571426,0.8110217725408836,0.10168144167807973
-162.23357142857142,0.8105651092338741,0.10232365358390852
-158.1342857142857,0.7601652877160235,0.17320161757531524
-157.8942857142857,0.7572145401938074,0.17735129450528797
-156.85714285714286,0.7444630955442312,0.19528382695266921
-156.71142857142857,0.74366765046071,0.1983233576728438
-156.67714285714285,0.7434804869116463,0.1990385413717084
-152.45642857142857,0.7204398741737723,0.2870806346340165
-152.23642857142858,0.7192389080672796,0.2916697300350642
-151.2857142857143,0.714049018821365,0.3115011780181629
-151.15214285714285,0.7135758847198762,0.31466024834776973
-151.12071428571429,0.7134645590489377,0.3154035590135592
-146.77857142857144,0.6980839055572275,0.4180986848620922
-146.57857142857145,0.6973754694694371,0.4228288436443899
-145.71428571428572,0.6943140135186278,0.44326988695360636
-145.59285714285713,0.6938399582475169,0.4463736684053309
-145.56428571428572,0.693728415830785,0.44710396992338314
-141.1007142857143,0.6763027017768376,0.5611953245811644
-140.9207142857143,0.6755999845514264,0.5657962241448965
-140.14285714285714,0.6725632422558993,0.5856786829738814
-140.0335714285714,0.6719684390814608,0.5885767615567138
-140.00785714285715,0.6718284853933577,0.5892586623997323
-135.42285714285714,0.6468739652840746,0.7108453710480868
-135.26285714285714,0.6460031423358772,0.7150883096268733
-134.57142857142858,0.6422399431668812,0.7334238656280581
-134.4742857142857,0.6415032481370269,0.7359971388250436
-134.45142857142855,0.6413299081300022,0.7366026148713936
-129.745,0.6056381173086129,0.8612739170400356
-129.60500000000002,0.604576409765588,0.8649824578239258
-129.00000000000003,0.5999883164546582,0.8810086519257376
-128.915,0.5991409668078781,0.8831741631934152
-128.895,0.5989415904204007,0.8836836952563975
-124.06714285714285,0.5508135546003646,1.0066810957456958
-123.94714285714286,0.5496172962754993,1.009738288123592
-123.42857142857143,0.544447751371616,1.0229497266137875
-123.35571428571427,0.5435484057227231,1.024663241456268
-123.33857142857143,0.5433367949818073,1.025066421419204
-118.38928571428572,0.4822430106565361,1.1414678365519892
-118.28928571428573,0.4810086146678599,1.1438197196691184
-117.85714285714286,0.47567426057393725,1.1539832145681423
-117.79642857142855,0.4747930758317592,1.1552394611941117
-117.78214285714287,0.47458573824536504,1.1555350486355151
-112.71142857142857,0.40099126195455237,1.2604538109620085
-112.63142857142857,0.39983017147074185,1.2621091006338732
-112.28571428571429,0.3948126018799893,1.2692623167158597
-112.23714285714286,0.3940197957258187,1.2700929354002566
-112.22571428571428,0.39383325310130785,1.270288375090703
-107.03357142857143,0.30908460700329005,1.3590790694565915
-106.97357142857143,0.3081052582246088,1.360105127831435
-106.71428571428571,0.30387307243102213,1.3645391658084356
-106.67785714285714,0.30323020084008057,1.3650085285379383
-106.66928571428572,0.30307893693632987,1.3651189668272328
-101.35571428571428,0.2093079219360541,1.4335815029991972
-101.31571428571428,0.20860202371854958,1.4340968816825728
-101.14285714285715,0.20555153499290574,1.4363240538500164
-101.11857142857143,0.20510480372260403,1.4365232240311772
-101.11285714285714,0.204999690482533,1.436570087603215
-95.67785714285715,0.10502386002005601,1.481143202557693
-95.65785714285715,0.10465596367980778,1.4813072250598254
-95.57142857142857,0.1030661259237345,1.4820160365868975
-95.5592857142857,0.10284149462364421,1.4820552324045928
-95.55642857142858,0.10278864020009393,1.4820644549499327
-90.0,6.429395695523604e-17,1.5
-84.44357142857142,-0.10278864020009393,1.4820644549499327
-84.4407142857143,-0.10284149462364421,1.4820552324045928
-84.42857142857143,-0.1030661259237345,1.4820160365868975
-84.34214285714286,-0.1046559636798075,1.4813072250598254
-84.32214285714285,-0.10502386002005601,1.481143202557693
-78.88714285714286,-0.20499969048253308,1.4365700876032155
-78.88142857142857,-0.2051048037226041,1.4365232240311776
-78.85714285714286,-0.20555153499290554,1.4363240538500168
