lambda,0.0,1.25,2.5,3.75,5.0,6.25,7.5,8.75,10.0,11.25,12.5,13.75,15.0,16.25,17.5,18.75,20.0,21.25,22.5,23.75,25.0,26.25,27.5,28.75,30.0
4.375,0.2578341280393099,0.26908069001213714,0.27424147554188344,0.2726065291573274,0.26397541590686885,0.24951086014897592,0.23163119197656956,0.20933657778092193,0.18396813048894023,0.15643448375492147,0.1275797162867778,0.09814605876265703,0.06763476678621974,0.03586606646073086,0.0029545184003088925,-0.03180499973200547,-0.06768014371718953,-0.10361117548115545,-0.13798178338659794,-0.1715685685612211,-0.20453564182708087,-0.23624846150758722,-0.2630751231254603,-0.2855266024914711,-0.30486500098830593
4.75,0.3079915739180155,0.31365698693242244,0.3110987513222234,0.3020482945494801,0.2853944697007901,0.263757337331579,0.23787865121386442,0.20876483502918464,0.17686357808066025,0.14396461410860883,0.10932331635253001,0.07394980371134781,0.03691397650124172,-0.001991337164228867,-0.04248263183376685,-0.08453531590346462,-0.12705254032768012,-0.16809031566227547,-0.20838505182721703,-0.24810232916315575,-0.2870827581225993,-0.3204949607630955,-0.34807831610842754,-0.3716243555225661,-0.3927867205833189
5.125,0.3518648300293479,0.3498472094783005,0.34075144460366874,0.3229484873692082,0.298923847915352,0.27081295355646795,0.2386571958355245,0.20344678378663894,0.1663547764998126,0.12685189263348207,0.08608833280302511,0.043635008788759415,-0.0011134894656339507,-0.048146168372902885,-0.09638898411773263,-0.1460444211003653,-0.19440678147464716,-0.24213713240587462,-0.2895676110729442,-0.3368056557017498,-0.3794078045923067,-0.4139421212675345,-0.44314447829164155,-0.46889757576295077,-0.4939394040226078
5.5,0.3866512332982471,0.3777613843914723,0.3604040683718333,0.3362879194674525,0.30709670500775904,0.27319786041654964,0.2355508167328955,0.1946392286782808,0.15055065969286227,0.1045654887067463,0.05623103701767086,0.005650670559129268,-0.0474585170990747,-0.10265930455217345,-0.15938594566225792,-0.21576072936147908,-0.27151945805524613,-0.32744656367363906,-0.3833417594875673,-0.43746762281479135,-0.4813809627690898,-0.5178293737298155,-0.5493759131868903,-0.5783488239009354,-0.6102356625134256
5.875,0.4103125470198719,0.3962937250371421,0.37391790281085285,0.34476789221508475,0.309990000000424,0.27041418580855453,0.22689034188473692,0.17900060960742523,0.12836856637118785,0.07529633039256749,0.018612235788950573,-0.04062745105824054,-0.102500639623713,-0.16645245013723778,-0.23154480294556187,-0.29589627334617835,-0.3607537222431989,-0.4256714011111656,-0.4906972199453532,-0.5478040663837732,-0.593681421233172,-0.6326951170409032,-0.6677248544939481,-0.7026322067706332,-0.7418612039522869
6.25,0.42739830883659446,0.409945304142966,0.382512695128677,0.34835340767395995,0.30900301407454833,0.26426237920281265,0.21423777512217917,0.15974525108803878,0.10189110925222247,0.040109817810972434,-0.025381211383083097,-0.09380118278261786,-0.16520196880273336,-0.23869774349942788,-0.3125592662695466,-0.38665304878448625,-0.46128610465201886,-0.5361842197965724,-0.6091488750905532,-0.6683324879963385,-0.7173763480387727,-0.7602853621263449,-0.7992905924035704,-0.8425218322956975,-0.8900719125203915
6.625,0.44043302849392574,0.4181816395879139,0.38766782058736615,0.35008072317439365,0.30604451313632147,0.25524936586434305,0.19834276473252502,0.1364367773776742,0.07000553894460429,-0.0008138837205249793,-0.07566644720669967,-0.1543708914096423,-0.23604618942550157,-0.3197823632019105,-0.40345989097666557,-0.4883380073176301,-0.573608337947165,-0.6593539986738275,-0.7376540195372027,-0.800298849603868,-0.8537404867212129,-0.9010986258747565,-0.9462059406766891,-0.9991084775954914,-1.0566816075489187
7.0,0.4465167025579805,0.4232972645459522,0.3905265214357952,0.3498967462012438,0.3008184625304048,0.24325120394041871,0.17909912050661428,0.1092883022065764,0.03380097887963698,-0.047265147497409794,-0.13255341264436038,-0.2220569172962423,-0.3151036498493027,-0.40949114562709427,-0.5046787910195513,-0.60113595214275,-0.6979163013468762,-0.794925664251999,-0.8774971566225014,-0.9450132492381319,-1.0034893986063953,-1.0551692041515202,-1.1094768374404855,-1.174131325286532,-1.243014411621237
7.375,0.4489931618135752,0.42656325786529264,0.392671829549437,0.34769626583289504,0.2930657735359028,0.2291307098721544,0.15731826081365063,0.07815568288815707,-0.00762005752375082,-0.09938731045072738,-0.19603753385652706,-0.2974627009644792,-0.40261382261637896,-0.5086391186495179,-0.6167260435054793,-0.7253663820793403,-0.8350577043398599,-0.9417829427336359,-1.0297777460795887,-1.103259573162798,-1.1671605368231102,-1.223780538642597,-1.2910273684723306,-1.3687200266365227,-1.4501633422756597
7.75,0.449032141431786,0.4272808876605998,0.3912169160618128,0.3423087912041685,0.28147155129196616,0.2103661829150659,0.130307668445857,0.04143696851223239,-0.055299862098003374,-0.15816969535787695,-0.2670351157221165,-0.3813722647184161,-0.4991585508804499,-0.6180372702312503,-0.739929778302395,-0.8628345954355298,-0.9873794022308365,-1.1020125571812345,-1.1961264716662532,-1.2760343532990905,-1.3447826954727042,-1.4097417519681945,-1.4928728334950494,-1.5847124908235533,-1.6806141404822594
8.125,0.4460509932341287,0.4256402506074643,0.38829142197250505,0.3346578950955067,0.26768797084163176,0.18885695913887218,0.09934257038719749,-0.00010796822878860725,-0.10841652528455607,-0.22338293243619187,-0.3453832723009248,-0.4737634377098346,-0.604726702511194,-0.7385400339434615,-0.8756756707963871,-1.0144837877610273,-1.1536869665346778,-1.2744894844039059,-1.3747877632401615,-1.4616120354607378,-1.536871266444528,-1.6161801497146848,-1.7161710643056651,-1.823354359679668,-1.9360954997006017
